"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"382","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 17:16:48,FALSE,NA,"1461382896153817092",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BagusnugrohoW",441,TRUE,FALSE,NA,NA
"383","RT @dpkprimaJakpus: ketua Marwan Djalil bersama Ketua DPW Sulut jimmy tindi ikut hadir mendukung SRMI melakukan aksi ke KPK agar memanggil…",FALSE,0,NA,2021-11-18 17:16:19,FALSE,NA,"1461382777115332612",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ptjkm_j",5,TRUE,FALSE,NA,NA
"384","ketua Marwan Djalil bersama Ketua DPW Sulut jimmy tindi ikut hadir mendukung SRMI melakukan aksi ke KPK agar memang… https://t.co/kiFRs0arV1",FALSE,15,NA,2021-11-18 17:14:03,TRUE,NA,"1461382204886433798",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dpkprimaJakpus",5,FALSE,FALSE,NA,NA
"385","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 17:12:38,FALSE,NA,"1461381847238078464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hendr12976979",441,TRUE,FALSE,NA,NA
"386","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 17:11:46,FALSE,NA,"1461381631650848769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ibnudona",441,TRUE,FALSE,NA,NA
"387","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 17:11:46,FALSE,NA,"1461381631235682304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PutraLawliet",441,TRUE,FALSE,NA,NA
"388","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 17:07:37,FALSE,NA,"1461380586023505921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kertas_pribumi",441,TRUE,FALSE,NA,NA
"389","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:56:50,FALSE,NA,"1461377870522044417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FitriadiBudi",441,TRUE,FALSE,NA,NA
"390","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:51:27,FALSE,NA,"1461376517666062337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","setioko",441,TRUE,FALSE,NA,NA
"391","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:50:17,FALSE,NA,"1461376222252847109",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RanggaWijayaka",441,TRUE,FALSE,NA,NA
"392","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:48:32,FALSE,NA,"1461375785441185793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kumis20191",441,TRUE,FALSE,NA,NA
"393","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:44:09,FALSE,NA,"1461374680133083137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eRmuds",441,TRUE,FALSE,NA,NA
"394","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:43:05,FALSE,NA,"1461374412180103173",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ewangiggs",441,TRUE,FALSE,NA,NA
"395","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:40:06,FALSE,NA,"1461373660921360392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KangSemproel",441,TRUE,FALSE,NA,NA
"396","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:39:21,FALSE,NA,"1461373473884762117",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","R684072977",441,TRUE,FALSE,NA,NA
"397","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:37:29,FALSE,NA,"1461373001513902080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sonnysetia",441,TRUE,FALSE,NA,NA
"398","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:21:03,FALSE,NA,"1461368866991317000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IKLAS96225243",441,TRUE,FALSE,NA,NA
"399","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:19:34,FALSE,NA,"1461368494138609678",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LalanMakassar",441,TRUE,FALSE,NA,NA
"400","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:18:48,FALSE,NA,"1461368299522912259",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Okiee31161359",441,TRUE,FALSE,NA,NA
"401","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:09:39,FALSE,NA,"1461365998280265732",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nasrularnas1",441,TRUE,FALSE,NA,NA
"402","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:07:28,FALSE,NA,"1461365448759341064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PututKarang",441,TRUE,FALSE,NA,NA
"403","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 16:00:58,FALSE,NA,"1461363812922114058",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rusydi76",441,TRUE,FALSE,NA,NA
"404","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 15:51:11,FALSE,NA,"1461361349431226370",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ratu12noer",441,TRUE,FALSE,NA,NA
"405","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 15:45:06,FALSE,NA,"1461359821131714561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iniherman2",441,TRUE,FALSE,NA,NA
"406","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 15:38:35,FALSE,NA,"1461358180819034114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PanciBozz",441,TRUE,FALSE,NA,NA
"407","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 15:38:14,FALSE,NA,"1461358092629659662",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AloelAsheen",441,TRUE,FALSE,NA,NA
"408","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 15:34:30,FALSE,NA,"1461357150551216132",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EulisEulis1",441,TRUE,FALSE,NA,NA
"409","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 15:14:11,FALSE,NA,"1461352041284980747",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StSatiSikumbang",441,TRUE,FALSE,NA,NA
"410","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 15:07:08,FALSE,NA,"1461350264280006680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Andiplanet2",441,TRUE,FALSE,NA,NA
"411","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 15:00:34,FALSE,NA,"1461348613024452609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","27e70604536240d",441,TRUE,FALSE,NA,NA
"412","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 14:56:32,FALSE,NA,"1461347598363623430",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MCentre69",441,TRUE,FALSE,NA,NA
"413","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 14:53:55,FALSE,NA,"1461346939962753040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Astra_Abadi",441,TRUE,FALSE,NA,NA
"414","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 14:49:51,FALSE,NA,"1461345914098913288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YoezZar",441,TRUE,FALSE,NA,NA
"415","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 14:48:48,FALSE,NA,"1461345652646952965",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ginabunga_1979",441,TRUE,FALSE,NA,NA
"416","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 14:44:37,FALSE,NA,"1461344598345674757",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ucoxregar",441,TRUE,FALSE,NA,NA
"417","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 14:39:11,FALSE,NA,"1461343232286023686",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MusonnifZ",441,TRUE,FALSE,NA,NA
"418","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 14:36:18,FALSE,NA,"1461342506746978304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heriawanadiwan4",441,TRUE,FALSE,NA,NA
"419","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 14:36:03,FALSE,NA,"1461342442905497602",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bhrigutantra",441,TRUE,FALSE,NA,NA
"420","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 14:32:01,FALSE,NA,"1461341425916788743",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LUSIAYIDINI_FB",441,TRUE,FALSE,NA,NA
"421","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 14:30:39,FALSE,NA,"1461341082508095491",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aspendi_tanjung",441,TRUE,FALSE,NA,NA
"422","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 14:22:52,FALSE,NA,"1461339124355330052",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pelianto1",441,TRUE,FALSE,NA,NA
"423","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 14:16:28,FALSE,NA,"1461337516607303680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dedi_stanz",441,TRUE,FALSE,NA,NA
"424","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 14:08:11,FALSE,NA,"1461335429504856066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maju_ahmad",441,TRUE,FALSE,NA,NA
"425","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 13:58:15,FALSE,NA,"1461332930790187008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ocin71",441,TRUE,FALSE,NA,NA
"426","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 13:56:25,FALSE,NA,"1461332467684577282",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RezaMrc786",441,TRUE,FALSE,NA,NA
"427","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 13:45:21,FALSE,NA,"1461329685757923339",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wasta_abdi",441,TRUE,FALSE,NA,NA
"428","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 13:23:39,FALSE,NA,"1461324223268331529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","internetanteros",441,TRUE,FALSE,NA,NA
"429","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 13:08:19,FALSE,NA,"1461320364399595525",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suka_tx",441,TRUE,FALSE,NA,NA
"430","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 13:06:51,FALSE,NA,"1461319996559093767",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GUSBENSOK",441,TRUE,FALSE,NA,NA
"431","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 13:00:35,FALSE,NA,"1461318418116743168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Swarnad71915084",441,TRUE,FALSE,NA,NA
"432","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 12:58:04,FALSE,NA,"1461317785477255173",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","r_jjg_chan",441,TRUE,FALSE,NA,NA
"433","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 12:53:43,FALSE,NA,"1461316688364728324",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YogaKrisnanda2",441,TRUE,FALSE,NA,NA
"434","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 12:51:35,FALSE,NA,"1461316151808446464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melati_pagar",441,TRUE,FALSE,NA,NA
"435","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 12:48:22,FALSE,NA,"1461315343423475712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","epot_salasa",441,TRUE,FALSE,NA,NA
"436","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 12:46:20,FALSE,NA,"1461314831324049408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RizalCa91348935",441,TRUE,FALSE,NA,NA
"437","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 12:45:32,FALSE,NA,"1461314628898603009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SutanEKayo",441,TRUE,FALSE,NA,NA
"438","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 12:44:08,FALSE,NA,"1461314280138051597",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sat_Pinayungan",441,TRUE,FALSE,NA,NA
"439","Ppkm memang akal-akalan pemerintah..... Terus buat apa wajib vaksin kalo harus wajib pcr..... SIIIIIIUUUUUUUUU raky… https://t.co/wQ3Fj5J6mE",FALSE,0,NA,2021-11-18 12:43:57,TRUE,NA,"1461314230200668160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zacharyujin",0,FALSE,FALSE,NA,NA
"440","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 12:41:49,FALSE,NA,"1461313694160211971",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkhmadDimyati13",441,TRUE,FALSE,NA,NA
"441","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 12:37:51,FALSE,NA,"1461312697996234753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Almee1408",441,TRUE,FALSE,NA,NA
"442","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 12:29:20,FALSE,NA,"1461310554291666948",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laksmurni",441,TRUE,FALSE,NA,NA
"443","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 12:18:40,FALSE,NA,"1461307868141871110",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IwanNurwulan",441,TRUE,FALSE,NA,NA
"444","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 12:12:41,FALSE,NA,"1461306364009988100",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AhnafMirza1",441,TRUE,FALSE,NA,NA
"445","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 12:05:48,FALSE,NA,"1461304631502389251",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Punyapowerapah",441,TRUE,FALSE,NA,NA
"446","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 11:53:00,FALSE,NA,"1461301410977357827",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pentolcilok3",441,TRUE,FALSE,NA,NA
"447","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 11:40:24,FALSE,NA,"1461298239135629314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arizalmania",441,TRUE,FALSE,NA,NA
"448","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 11:29:11,FALSE,NA,"1461295417828728832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alex_oposisi",441,TRUE,FALSE,NA,NA
"449","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 11:11:43,FALSE,NA,"1461291019434037254",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ekasepdiariawan",441,TRUE,FALSE,NA,NA
"450","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 11:09:21,FALSE,NA,"1461290424589422599",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rief7722",441,TRUE,FALSE,NA,NA
"451","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 10:57:02,FALSE,NA,"1461287326198288388",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jhon_hancock77",441,TRUE,FALSE,NA,NA
"452","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 10:51:16,FALSE,NA,"1461285873685655554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RosaHerdiansyah",441,TRUE,FALSE,NA,NA
